radio,mcc,net,area,cell,lon,lat,created,updated
GSM,404,71,125,25402,77.586594,12.965681,1354871364,1491969328
GSM,404,71,125,25232,77.594228,12.968379,1354871364,1492381927
GSM,404,71,125,25493,77.590103,12.964554,1354871369,1492381927
GSM,404,71,125,25293,77.591114,12.961121,1354871369,1492381927
GSM,404,71,125,25361,77.587368,12.961473,1354871369,1492330960
GSM,404,71,125,25242,77.585861,12.954391,1354871369,1491870706
GSM,404,71,125,25243,77.582932,12.956772,1354871369,1490957657
GSM,404,44,1019,27713,77.584305,12.954025,1354871369,1433552241
GSM,404,86,50043,40123,77.58476257,12.9535675,1350442816,1350442816
GSM,404,86,50021,42562,77.583939,12.953293,1350442843,1350442843
GSM,404,86,50021,42563,77.582565,12.950821,1350442899,1350442899
GSM,404,86,50021,42571,77.580839,12.948859,1350442936,1350442936
GSM,404,86,50021,392,77.5806427,12.94807434,1350442966,1350442966
GSM,404,45,408,8762,77.580643,12.948074,1354871369,1457371290
GSM,404,44,1014,31221,77.580643,12.950821,1354871369,1450964388
GSM,404,71,121,21552,77.580643,12.946202,1354871369,1490527174
GSM,404,86,61005,511,75.738602,12.435654,1354871374,1436573147
GSM,404,86,61005,3003,75.736245,12.435317,1354871374,1436573147
GSM,404,86,61005,533,75.732857,12.43659,1354871374,1436573147
GSM,404,86,61005,552,75.731792,12.443367,1354871375,1436573147
GSM,404,86,61005,521,75.742829,12.423262,1354871375,1436573149
GSM,404,86,61005,553,75.730425,12.439577,1354871380,1436573147
GSM,404,86,61005,531,75.732281,12.432087,1354871380,1436573149
GSM,404,86,61005,3001,75.719684,12.425882,1354871391,1439633415
GSM,404,86,61005,541,75.731936,12.429743,1354871505,1436573147
GSM,404,86,61005,513,75.740574,12.424076,1354871506,1436573147
UMTS,404,30,18123,196698155,88.316625,22.562485,1354926001,1354926001
UMTS,404,30,18123,196698212,88.312413,22.56261,1354926085,1354926085
UMTS,404,30,18123,196698195,88.311539,22.562027,1354945854,1369314873
UMTS,404,30,23223,196771837,88.259746,22.574648,1354958886,1363789037
GSM,404,30,134,60471,88.261795,22.575455,1354959094,1448424690
UMTS,404,94,31132,7445219,79.820824,10.947533,1355019573,1381815053
GSM,404,20,22003,31331,72.79197693,19.14299011,1355046115,1355046115
GSM,404,27,239,55669,73.92356873,15.63697815,1355165084,1355224889
GSM,404,66,5185,19311,73.92356873,15.63697815,1355145501,1355145501
GSM,404,22,20003,4043,73.92356873,15.63697815,1355146501,1355146501
UMTS,404,40,31032,6768639,80.137608,12.937088,1355329442,1452417077
UMTS,404,40,31032,6768091,80.138016,12.93702,1355329442,1431552170
UMTS,404,40,31032,6767531,80.137805,12.93472,1355329443,1484733331
UMTS,404,40,31032,6769779,80.132217,12.932968,1355329443,1444658468
UMTS,404,40,31032,6768641,80.137711,12.936325,1355329443,1357260408
UMTS,404,40,31032,6769849,80.135422,12.93663,1355329443,1459819769
UMTS,404,40,31032,6768640,80.137711,12.931213,1355329443,1357260477
UMTS,404,40,31032,6767521,80.137711,12.927391,1355329443,1357262158
UMTS,404,40,31032,6769659,80.140457,12.925415,1355329443,1474318212
UMTS,404,40,31032,6769639,80.138741,12.924156,1354935878,1354935878
UMTS,404,40,31032,6769640,80.138947,12.922256,1355329443,1482926360
UMTS,404,40,31032,6769661,80.141581,12.921982,1355329443,1480113792
UMTS,404,40,31032,6769660,80.146189,12.919355,1355329443,1480910323
UMTS,404,40,31032,6767389,80.14595,12.917175,1355329448,1481517724
UMTS,404,40,31032,6802960,80.14856,12.917725,1354937625,1354937625
UMTS,404,40,31032,6769670,80.148697,12.917781,1354937112,1354937112
GSM,404,40,9121,21192,80.1486969,12.91786194,1354936516,1354936516
GSM,404,10,444,19161,77.03956604,28.64891052,1355317214,1355317214
GSM,404,40,7012,13043,80.136774,12.9379,1355417011,1486483371
UMTS,404,40,31032,6768089,80.137848,12.942444,1355311545,1355311545
GSM,404,40,7012,12141,80.138478,12.949044,1355417011,1492139237
GSM,404,40,7012,13173,80.141389,12.952881,1355417012,1488448712
UMTS,404,40,31032,6792879,80.141955,12.954067,1355310722,1355310722
UMTS,404,40,31032,6767980,80.14357,12.95723,1355417012,1490904436
UMTS,404,40,31032,6767979,80.143547,12.956829,1355417012,1478576630
UMTS,404,40,31032,6767981,80.144165,12.957825,1355417012,1475877581
UMTS,404,40,31032,6792881,80.141265,12.952194,1355417012,1476458419
UMTS,404,40,31032,6769839,80.137513,12.947636,1355417012,1505204678
UMTS,404,40,31032,6801519,80.133002,12.942385,1355417012,1477317880
UMTS,404,40,31032,6769841,80.135214,12.944662,1355417012,1491241312
UMTS,404,40,31032,6801521,80.13382,12.943497,1355417012,1475877581
UMTS,404,40,31032,6768920,80.13771057,12.94670105,1355311206,1355311206
UMTS,404,40,31032,6768931,80.13771057,12.94670105,1355311214,1355311214
UMTS,404,40,31032,6769840,80.137394,12.944166,1355417012,1459859132
UMTS,404,40,31032,6801520,80.126572,12.935104,1355417017,1476708924
GSM,404,40,9022,34021,80.137077,12.93656,1355417017,1486483371
GSM,404,40,905,32462,80.195114,13.013168,1355386171,1355386171
UMTS,404,40,31031,6767811,80.19950867,13.00987244,1355387567,1355387567
GSM,404,40,5009,33523,80.197067,13.009872,1355417017,1489257588
UMTS,404,72,3404,26491006,76.288376,9.958694,1355444889,1355444889
UMTS,404,49,41001,20028560,83.244553,17.748184,1355474534,1431309507
UMTS,404,49,41001,20030665,83.244095,17.747726,1355474545,1433587304
UMTS,404,49,41001,20028569,83.24076,17.748119,1355474581,1431309507
UMTS,404,49,41001,20029400,83.23997498,17.74635315,1355454787,1355454787
UMTS,404,49,41001,20028730,83.237189,17.743881,1355474603,1432263543
GSM,404,14,1150,47212,74.90409851,31.20735168,1355658454,1355658454
UMTS,404,10,31162,6801973,77.096147,28.513165,1355719832,1457489463
UMTS,404,10,31162,6801968,77.070759,28.479947,1355719832,1430174984
UMTS,404,10,31162,6795498,77.074173,28.482468,1355720216,1475918501
UMTS,404,10,31162,6757883,77.07695,28.485947,1355720216,1445944731
UMTS,404,10,31162,6805613,77.077761,28.488064,1355720216,1442271165
UMTS,404,10,31162,6815067,77.080173,28.489514,1355720216,1475934345
UMTS,404,10,31162,6815058,77.08076477,28.49098206,1355700328,1355700328
UMTS,404,10,31162,6815293,77.07939148,28.49098206,1355700494,1355700494
UMTS,404,49,41001,20011899,83.32923889,17.72850037,1355639297,1355639297
UMTS,404,59,1210,164628455,75.783005,26.176643,1355726733,1355726733
GSM,404,59,47,5011,75.78300476,26.17698669,1355726679,1355726679
UMTS,404,49,41001,20032659,83.200607,17.683182,1355803036,1383389262
UMTS,404,49,41001,20028990,83.20014954,17.68318176,1355783365,1355783365
UMTS,404,49,41001,19991989,83.225555,17.74395,1355817054,1432438921
GSM,404,10,127,64843,77.07939148,28.49098206,1355817496,1455327517
UMTS,404,49,41001,20010455,83.266068,17.739315,1355840436,1431918066
UMTS,404,49,41001,20010459,83.26355,17.741318,1355840471,1431309507
UMTS,404,49,41001,20028835,83.258884,17.743712,1355840569,1432438921
UMTS,404,49,41001,19990709,83.255081,17.74498,1355840643,1431309507
GSM,404,27,906,30253,79.137611,21.151085,1355931274,1453857718
UMTS,404,22,41061,6981133,79.11186218,21.14936829,1325358537,1325358537
GSM,404,22,30000,1911,79.110489,21.149368,1325358785,1325358785
GSM,404,22,30000,1913,79.10677,21.147537,1325358918,1325358918
GSM,404,22,30000,202,79.10224915,21.1466217,1325358929,1325358929
GSM,404,22,30000,72,79.101305,21.145678,1325359020,1325359020
GSM,404,22,30000,15802,79.100031,21.141445,1325359094,1325359094
GSM,404,22,30000,1111,79.095775,21.139755,1355931274,1485664535
GSM,404,22,30000,1733,79.09675598,21.13975525,1325359123,1325359123
GSM,404,22,30000,1112,79.095594,21.137326,1355931274,1464374222
GSM,404,22,30000,1821,79.097031,21.133575,1355931274,1455419353
GSM,404,22,30000,1822,79.098024,21.131304,1355931274,1485664535
GSM,404,22,30000,1823,79.094758,21.129393,1355931274,1455505764
GSM,404,22,30000,113,79.088252,21.125072,1355931280,1432010931
GSM,404,22,30028,442,79.084396,21.124164,1355931280,1480076599
GSM,404,22,30000,1841,79.087601,21.125336,1355931280,1433929853
GSM,404,22,30000,1763,79.103279,21.11847,1355931280,1479375011
GSM,404,27,906,30022,79.111862,21.119499,1355931280,1444634144
GSM,404,27,906,30023,79.109802,21.119499,1355931280,1479544950
GSM,404,22,41061,33889,79.107742,21.122468,1325397329,1325397329
GSM,404,66,7040,45153,79.10784,21.121902,1350393333,1350393333
GSM,404,66,2454,45681,79.108429,21.121559,1355931280,1473511628
UMTS,404,45,34181,27394289,77.66578674,12.9549408,1355979042,1355979042
UMTS,404,45,34181,27411779,77.657496,12.943515,1355998778,1505319822
UMTS,404,45,34181,27415749,77.66578674,12.9549408,1355979033,1355979033
GSM,404,94,59,17911,79.069939,11.138252,1356068968,1433914600
GSM,404,94,59,17923,79.071127,11.1372,1356069156,1478227973
UMTS,404,40,31021,6728484,80.24345398,13.1375885,1356139687,1356139687
UMTS,404,40,31021,50594049,80.24345398,13.1375885,1356139685,1356139685
UMTS,404,40,31021,6699333,80.24345398,13.1375885,1356135500,1356135500
UMTS,404,40,31021,6699343,80.24345398,13.1375885,1356139615,1356139615
UMTS,404,40,31021,6699654,80.24345398,13.1375885,1356139611,1356139611
UMTS,404,49,41001,20010450,83.265724,17.73983,1356249680,1356249680
GSM,404,10,140,12253,77.098618,28.70442,1356364441,1477647556
UMTS,404,11,11101,65623534,77.260274,28.528257,1356537608,1369059655
GSM,404,11,173,17281,77.166595,28.64502,1356566536,1491071069
GSM,404,42,300,16241,77.24143982,11.08314514,1356564973,1356564973
GSM,404,42,43000,16713,77.24143982,11.08314514,1356565024,1356565024
GSM,404,86,61005,512,75.743179,12.423821,1356628336,1436573147
GSM,404,86,61005,522,75.738292,12.413905,1356628336,1436573147
GSM,404,86,61005,532,75.732536,12.417984,1356628336,1436573147
GSM,404,86,61005,543,75.753134,12.417987,1356628336,1436909016
GSM,404,86,61005,2441,75.733959,12.411706,1350662843,1350662843
GSM,404,86,61005,523,75.741714,12.417985,1356628347,1436573147
GSM,404,45,3481,34361,76.071122,12.352644,1356628347,1468811384
GSM,404,45,3481,21592,76.101608,12.336273,1356628352,1441617417
GSM,404,45,3481,57362,76.148191,12.337726,1356628352,1441617417
GSM,404,45,3481,15193,76.184006,12.337265,1356628352,1491776287
GSM,404,45,3481,15191,76.195526,12.329636,1356628352,1491776292
GSM,404,45,3481,57281,76.236191,12.314987,1350676816,1350676816
GSM,404,45,239,57303,76.25428,12.313425,1356628352,1491776292
GSM,404,45,2,64362,77.33070374,12.41661072,1350788163,1350788163
GSM,404,45,2,24752,77.350631,12.466993,1350789692,1350789692
GSM,404,45,1829,7231,77.58613586,12.91099548,1351080051,1351080051
GSM,404,45,18291,7231,77.586136,12.913118,1356628363,1434156790
GSM,404,45,1020,16932,77.557422,13.059862,1351417493,1351417493
GSM,404,45,1020,24152,77.555707,13.058424,1351417681,1351417681
GSM,404,45,1020,721,77.556229,13.058701,1351312712,1351312712
GSM,404,45,1020,8412,77.558844,13.062689,1351416528,1351416528
GSM,404,45,1020,21441,77.556267,13.057337,1356628363,1456283884
GSM,404,45,1020,25103,77.55867004,13.05656433,1351296376,1351296376
GSM,404,45,10561,25103,77.558226,13.074134,1351420192,1351420192
GSM,404,45,10561,24152,77.55867004,13.05656433,1351296437,1351296437
GSM,404,45,1020,16933,77.554893,13.059155,1351317373,1351317373
GSM,404,45,10561,10323,77.559399,13.068079,1351422948,1351422948
GSM,404,45,1020,24151,77.552499,13.060542,1351313172,1351313172
GSM,404,45,1020,16931,77.554428,13.063004,1351312969,1351312969
GSM,404,45,1020,14213,77.554722,13.067036,1351298733,1351298733
GSM,404,45,10561,14213,77.554872,13.066966,1356628368,1425114641
GSM,404,45,10561,222,77.555195,13.069527,1351419997,1351419997
GSM,404,45,10561,14211,77.556375,13.06912,1351419944,1351419944
GSM,404,45,1020,8411,77.558426,13.052463,1351423487,1351423487
GSM,404,45,10561,721,77.55317688,13.06480408,1351298887,1351298887
GSM,404,45,1020,24153,77.551804,13.058299,1351312845,1351312845
GSM,404,45,1020,722,77.55729675,13.05931091,1351299677,1351299677
GSM,404,45,1020,16573,77.55892,13.057813,1351417688,1351417688
GSM,404,45,1020,8413,77.558469,13.059987,1351316938,1351316938
GSM,404,45,1020,10323,77.55902,13.061109,1351419415,1351419415
GSM,404,45,10561,6321,77.559994,13.081921,1351420309,1351420309
GSM,404,45,10561,25101,77.558993,13.079506,1351420235,1351420235
GSM,404,45,10561,221,77.556953,13.07373,1351420034,1351420034
GSM,404,45,10561,10322,77.563389,13.069734,1356628400,1425899573
GSM,404,45,10561,223,77.553889,13.070653,1351415764,1351415764
GSM,404,45,10561,8401,77.572403,13.070984,1356628406,1428750525
GSM,404,45,10561,6322,77.56690979,13.07304382,1351419244,1351419244
GSM,404,45,10561,25102,77.566566,13.072586,1351419314,1351419314
GSM,404,45,10561,8403,77.564752,13.070297,1356628406,1425899573
GSM,404,45,1020,16571,77.56024,13.068335,1351419413,1351419413
GSM,404,45,10561,14212,77.55592346,13.06755066,1351419815,1351419815
GSM,404,45,10561,6323,77.56004333,13.08128357,1351420241,1351420241
GSM,404,45,10561,18032,77.55867,13.085646,1356628406,1381752676
GSM,404,45,10561,18033,77.557877,13.078296,1356628406,1428225421
GSM,404,45,10561,18031,77.555923,13.086914,1356628406,1381752710
GSM,404,45,10561,24241,77.555923,13.087234,1351420517,1351420517
GSM,404,45,10561,22072,77.55592346,13.08815002,1351420531,1351420531
GSM,404,45,10561,24242,77.555923,13.085678,1351420614,1351420614
GSM,404,45,15262,14291,77.56349,13.019243,1356628514,1431058122
GSM,404,45,15261,553,77.571115,13.014479,1356628514,1456541962
GSM,404,45,15261,552,77.57414,13.013588,1356628514,1451196155
GSM,404,45,15261,12751,77.579466,13.014875,1356628514,1449334603
GSM,404,45,15261,861,77.584076,13.014336,1356628520,1453412331
GSM,404,45,15261,12761,77.583955,13.007611,1356628520,1453412331
GSM,404,45,15261,1452,77.584014,13.001945,1356628520,1456432987
GSM,404,45,15261,481,77.58476257,13.0002594,1351423978,1351423978
GSM,404,45,906,481,77.584699,12.997978,1356628520,1408433818
GSM,404,45,1,891,77.588799,12.986027,1356628520,1459319225
GSM,404,45,1,82,77.58756,12.982814,1351424149,1351424149
GSM,404,45,9061,8242,77.59025574,12.96455383,1351424461,1351424461
GSM,404,45,408,3421,77.587483,12.95989,1356628520,1476149435
GSM,404,45,408,22203,77.584488,12.953568,1356628520,1453950897
GSM,404,45,5,13791,77.5806427,12.92472839,1351425513,1351425513
GSM,404,45,1020,1292,77.53685,13.054733,1351483136,1351483136
GSM,404,45,1020,1293,77.530594,13.053309,1351483295,1351483295
GSM,404,45,1526,7931,77.527882,13.03612,1351483316,1351483316
GSM,404,45,1056,18511,77.522367,13.046115,1351483463,1351483463
GSM,404,45,1056,2921,77.519302,13.041306,1351483593,1351483593
GSM,404,45,1056,2923,77.5188446,13.04008484,1351483630,1351483630
GSM,404,45,1056,25671,77.518616,13.040085,1351484146,1351484146
GSM,404,45,1056,25673,77.516098,13.04163,1351484184,1351484184
GSM,404,45,1056,3182,77.51472473,13.04283142,1351484186,1351484186
GSM,404,45,10,3182,77.514343,13.042297,1351484233,1351484233
GSM,404,45,10,11072,77.511703,13.043655,1351484239,1351484239
GSM,404,45,10,11071,77.507515,13.045406,1351484271,1351484271
GSM,404,45,10,19661,77.504131,13.046167,1351484309,1351484309
GSM,404,45,10,18523,77.499847,13.047867,1351484333,1351484333
GSM,404,45,10,6901,77.495695,13.049306,1351484693,1351484693
GSM,404,45,10,2971,77.49412537,13.04969788,1351484725,1351484725
GSM,404,45,270,2971,77.491319,13.050713,1351484821,1351484821
GSM,404,45,270,2973,77.484301,13.05329,1351484940,1351484940
GSM,404,45,270,14792,77.478378,13.052902,1351485015,1351485015
GSM,404,45,10,20603,77.475243,13.043861,1351485124,1351485124
GSM,404,45,10,22913,77.474899,13.044205,1351485039,1351485039
GSM,404,45,270,22122,77.475586,13.040771,1351485146,1351485146
GSM,404,45,270,20603,77.47489929,13.04145813,1351485112,1351485112
GSM,404,45,10,22122,77.47489929,13.04145813,1351485128,1351485128
GSM,404,45,270,18404,77.47627258,13.03733826,1351485150,1351485150
GSM,404,45,10,18404,77.47544,13.018071,1351485346,1351485346
GSM,404,45,10,23063,77.473526,12.99751282,1351485350,1351485350
GSM,404,45,554,23063,77.467209,13.001908,1356628536,1447540206
GSM,404,71,143,43413,77.4697,12.938756,1356628536,1490780574
GSM,404,71,143,43261,77.467316,12.905801,1356628536,1491870665
GSM,404,71,145,45133,77.469955,12.942856,1356628536,1490780574
GSM,404,71,145,34741,77.469406,12.921524,1351485727,1351485727
GSM,404,71,134,34741,77.453695,12.874027,1356628536,1491870665
GSM,404,71,134,43261,77.46803284,12.91236877,1351485767,1351485767
GSM,404,71,143,43193,77.469406,12.903511,1356628536,1484094348
GSM,404,71,143,31851,77.473526,12.89863586,1351485852,1351485852
GSM,404,71,131,31851,77.482581,12.890611,1356628541,1483968848
GSM,404,71,131,31852,77.502635,12.872867,1356628541,1491870706
GSM,404,71,131,31021,77.508447,12.867541,1356628541,1491870706
GSM,404,71,131,31013,77.525037,12.857038,1356628541,1490780609
GSM,404,71,131,31161,77.530088,12.855206,1356628541,1491870706
GSM,404,71,134,34722,77.501991,12.877787,1356628541,1491870706
GSM,404,71,131,31012,77.530689,12.857315,1356628541,1490780612
GSM,404,49,52,191,78.43132,17.235031,1351919419,1351919419
GSM,404,49,52,1001,78.429322,17.236847,1351920723,1351920723
GSM,404,49,52,52561,78.376636,17.262783,1351921712,1351921712
GSM,404,45,7017,18541,77.705124,13.198074,1356628546,1458332254
GSM,404,45,7017,15252,77.683738,13.197915,1356628552,1455676950
GSM,404,45,7017,15253,77.675792,13.197229,1356628552,1455898664
GSM,404,45,7017,15922,77.667564,13.198417,1356628552,1447729275
GSM,404,45,7017,18382,77.657822,13.198837,1356628552,1453412329
GSM,404,45,7017,10651,77.653519,13.19545,1356628552,1455898664
GSM,404,45,7017,10652,77.64813,13.191343,1356628552,1455864186
GSM,404,45,7017,13981,77.643642,13.187027,1356628552,1455864186
GSM,404,45,7017,13983,77.638229,13.179794,1356628552,1455864186
GSM,404,45,7017,18551,77.633469,13.171829,1356628552,1455864186
GSM,404,45,7017,29871,77.630424,13.165741,1356628557,1453412329
GSM,404,44,1017,26061,77.553177,13.051071,1356628557,1469791792
GSM,404,71,146,46351,77.552567,13.054886,1356628557,1490575476
GSM,404,86,50033,28441,77.55180359,13.05244446,1352296499,1352296499
GSM,404,86,50033,2261,77.55180359,13.05244446,1352296508,1352296508
GSM,404,45,1020,18242,77.558559,13.047229,1352298388,1352298388
GSM,404,45,1020,15723,77.57309,13.046951,1356628557,1453449752
GSM,404,45,1020,15722,77.575455,13.049037,1356628557,1453405968
GSM,404,45,1020,23022,77.576523,13.049011,1356628557,1456365345
GSM,404,45,1020,13713,77.576609,13.048818,1356628557,1457502274
GSM,404,45,1020,13712,77.58028,13.046563,1356628557,1457502274
GSM,404,45,1020,2772,77.58522,13.041,1356628557,1457081383
GSM,404,45,1020,8563,77.590047,13.043023,1352298560,1352298560
GSM,404,45,10201,8563,77.589756,13.042956,1356628557,1457516999
GSM,404,45,10201,8561,77.590942,13.045578,1356628557,1457869892
GSM,404,45,10201,14443,77.591629,13.047147,1356628557,1457869892
GSM,404,45,10201,14441,77.593117,13.051643,1356628557,1457869892
GSM,404,45,10201,8663,77.593002,13.057938,1356628557,1408433818
GSM,404,45,10201,8661,77.59285,13.06221,1356628557,1408433818
GSM,404,45,10561,11523,77.591801,13.063602,1356628557,1451487476
GSM,404,45,408,3812,77.585678,12.964172,1356628557,1429766420
GSM,404,45,408,3811,77.586497,12.965927,1356628557,1429766420
GSM,404,45,906,8212,77.590599,12.975687,1356628562,1408433818
GSM,404,45,906,8211,77.589275,12.976815,1356628562,1408433818
GSM,404,45,906,893,77.58888245,12.9851532,1352471493,1352471493
GSM,404,45,906,56121,77.58888245,12.98927307,1352471585,1352471585
GSM,404,45,906,6023,77.588777,12.991808,1352471744,1352471744
GSM,404,45,906,6021,77.58888245,12.99201965,1352471751,1352471751
GSM,404,45,10561,17941,77.590328,13.098847,1356628562,1442183758
GSM,404,45,10561,17942,77.590714,13.098221,1356628562,1437614889
GSM,404,45,10113,6583,77.573776,12.989273,1356628562,1458213652
GSM,404,45,10113,19772,77.573211,12.989273,1356628567,1457164773
GSM,404,45,10113,151,77.572861,12.99202,1356628567,1439726775
GSM,404,45,906,19772,77.57377625,12.98927307,1352573708,1352573708
GSM,404,49,5011,47102,78.03215,15.783615,1356628568,1477551237
GSM,404,49,5011,19043,78.029022,15.777878,1356628568,1477551237
GSM,404,49,5011,34881,78.025223,15.770187,1356628568,1477551852
GSM,404,49,5011,34883,77.989728,15.749595,1356628568,1477551852
GSM,404,49,5011,54111,78.008011,15.737503,1356628568,1477258547
GSM,404,49,5011,11151,78.00086975,15.72349548,1352744487,1352744487
GSM,404,49,5015,11151,77.991765,15.706304,1356628568,1477258547
GSM,404,49,5015,29902,77.9775238,15.69190979,1352744680,1352744680
GSM,404,49,5011,29902,77.975052,15.690811,1356628573,1429594864
GSM,404,49,5015,21044,77.963219,15.667534,1352744849,1352744849
GSM,404,49,5014,52822,77.930578,15.556206,1356628573,1451565336
GSM,404,49,5014,33991,77.901535,15.487747,1356628573,1430173099
GSM,404,49,5014,22372,77.90061951,15.48591614,1352745721,1352745721
GSM,404,49,5014,9552,77.905289,15.472458,1356628573,1478006797
GSM,404,49,5014,16751,77.852093,15.431215,1356628573,1490610491
GSM,404,49,5014,25821,77.848228,15.394386,1356628573,1491013390
GSM,404,90,3118,39676,73.908866,18.578487,1356628573,1489669020
GSM,404,90,3118,39677,73.907776,18.577194,1356628573,1481616831
GSM,404,90,3118,39678,73.905716,18.575592,1356628578,1481616831
GSM,404,90,3202,2241,74.728763,19.078497,1353564110,1353564110
GSM,404,90,3183,23712,74.710042,19.065029,1356628578,1425300475
GSM,404,45,18291,3682,77.576008,12.922239,1356628578,1453124291
GSM,404,45,18291,53102,77.573977,12.917326,1354712819,1354712819
GSM,404,45,1829,6491,77.57259,12.910746,1356628584,1456912324
GSM,404,45,1829,3331,77.570918,12.908731,1356628584,1452544837
GSM,404,45,18291,8103,77.570235,12.915694,1356628584,1451835055
GSM,404,45,18291,20531,77.577896,12.917608,1356628584,1458290668
GSM,404,45,18291,17292,77.58316,12.916718,1356628594,1453124291
GSM,404,45,18291,3063,77.590027,12.919693,1356628594,1453613350
UMTS,404,45,22301,26281988,77.56828308,12.94258118,1355105851,1355105851
GSM,404,45,22301,2053,77.56124,12.934518,1356628599,1457218973
GSM,404,45,5,6802,77.578708,12.936589,1356628599,1436534821
GSM,404,45,5,17421,77.579827,12.931252,1356628599,1432938224
GSM,404,11,144,47632,77.565994,28.469468,1356711706,1446846744
GSM,404,84,50024,7673,80.183716,13.086777,1356697482,1356697482
GSM,404,84,50024,591,80.18302917,13.08677673,1356697223,1356697223
GSM,404,84,50024,592,80.183105,13.086777,1356697431,1356697431
GSM,404,18,60031,13321,78.140121,31.521835,1356837587,1356837587
GSM,404,18,60031,11553,78.141834,31.520651,1356856169,1441190636
GSM,404,18,60031,11552,78.140985,31.520227,1356856679,1441190636
GSM,404,18,60031,13322,78.14231873,31.52183533,1356838515,1356838515
GSM,404,18,60031,13382,78.141632,31.521149,1356856011,1356856011
UMTS,404,49,31001,19800302,78.37715149,17.44422913,1357032787,1357032787
UMTS,404,49,31001,19811001,78.377426,17.446426,1357032789,1357032789
UMTS,404,49,31001,19792431,78.380447,17.451096,1357032790,1357032790
UMTS,404,49,31001,19792422,78.378525,17.454453,1357032792,1357032792
UMTS,404,49,31001,19794612,78.376465,17.461739,1357032793,1357032793
UMTS,404,49,31002,19800321,78.37440491,17.46482849,1357052596,1434675091
UMTS,404,49,31002,19800312,78.371658,17.465286,1357032795,1357032795
UMTS,404,49,31002,19815502,78.368912,17.464142,1357052596,1375607380
UMTS,404,49,31002,19815507,78.366852,17.464657,1357052601,1375365285
UMTS,404,49,31002,19798077,78.368362,17.467575,1357052601,1434166871
UMTS,404,49,31002,19798081,78.364334,17.470322,1357052601,1434166871
UMTS,404,49,31002,19809057,78.363934,17.470837,1357052601,1434166871
UMTS,404,49,31002,19809052,78.364105,17.473412,1357052601,1434166871
UMTS,404,49,31002,19810592,78.362045,17.478561,1357052606,1434166871
UMTS,404,49,31002,19800567,78.360214,17.484512,1357032803,1357032803
UMTS,404,49,31002,19800571,78.358955,17.485771,1357052606,1434971666
UMTS,404,49,31002,19802131,78.354721,17.489662,1357052606,1479502082
UMTS,404,49,31002,19802127,78.353291,17.491779,1357052606,1484697993
UMTS,404,49,31002,19793001,78.351288,17.495499,1357052606,1481359694
UMTS,404,49,31002,19815557,78.352215,17.499378,1357052606,1487404759
UMTS,404,49,31002,19794817,78.341552,17.492558,1357052606,1481629173
UMTS,404,49,31002,19794812,78.346939,17.497403,1357052611,1490743913
UMTS,404,49,31002,19802122,78.351012,17.497314,1357052611,1483965468
UMTS,404,49,31002,19806317,78.350601,17.494583,1357052611,1434171613
GSM,404,49,5038,14443,78.35105896,17.49916077,1357032810,1357032810
UMTS,404,49,31002,19806321,78.350684,17.499161,1357052616,1440473071
GSM,404,49,5038,1123,78.34877,17.497788,1357052616,1427672100
UMTS,404,49,52001,20119837,80.643723,16.510712,1357107323,1357152886
UMTS,404,49,52001,20174082,80.644455,16.51052,1357107349,1357203067
GSM,404,7,441,44163,78.353649,17.444818,1357114079,1491530510
GSM,404,7,44,44163,78.361873,17.45327,1357094300,1357094300
UMTS,404,49,52001,20120002,80.621819,16.516595,1357117279,1392962229
GSM,404,7,44,44602,78.366165,17.453842,1357099519,1357099519
GSM,404,7,44,25976,78.35701,17.454071,1357119454,1357132879
GSM,404,7,441,25976,78.352957,17.447864,1357119562,1490659709
UMTS,404,49,52001,20120497,80.617848,16.518946,1357132912,1392967734
GSM,404,13,20016,25112,78.314152,17.502079,1357124223,1357124223
UMTS,404,19,38023,52616141,75.84205627,11.12297058,1357124385,1357124385
GSM,404,7,44,24525,78.35105896,17.45246887,1357132862,1357132862
GSM,404,7,441,24525,78.35105896,17.45246887,1357132862,1357132862
GSM,404,7,441,36594,78.348679,17.448898,1357152668,1490659709
GSM,404,7,44,64382,78.35105896,17.45246887,1357132867,1357132867
GSM,404,7,76,64382,78.35105896,17.45246887,1357132867,1357132867
GSM,404,7,44,36594,78.351746,17.451096,1357132872,1357132872
GSM,404,7,57,25976,78.355866,17.487488,1357132881,1357132881
GSM,404,7,44,27254,78.35380554,17.48954773,1357132882,1357132882
GSM,404,7,57,27254,78.357827,17.474442,1357152689,1487541634
UMTS,404,49,52001,20119717,80.648117,16.502152,1357173516,1357173516
